session,depth,turn,step,inputTokens,cacheReadTokens,outputTokens,reasoningTokens,totalTokens,logicalContext,freshInput,reasoningChars,outputChars,nToolCalls
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,12,635,75136,512,232,76283,75771,635,937,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,13,252,76160,568,334,76980,76412,252,1326,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,14,18227,76928,286,86,95441,95155,18227,391,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,15,829,95360,512,231,96701,96189,829,916,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,16,2438,96640,700,425,99778,99078,2438,1499,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,17,2220,99712,1381,592,103313,101932,2220,2182,0,3
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,18,1181,103296,303,183,104780,104477,1181,634,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,19,4963,104704,1100,703,110767,109667,4963,2488,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,20,770,110720,212,60,111702,111490,770,202,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,21,881,111616,979,702,113476,112497,881,2746,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,22,1217,113408,883,604,115508,114625,1217,2302,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,23,2730,115456,1061,643,119247,118186,2730,2331,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,24,1040,119168,409,163,120617,120208,1040,669,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,25,1136,120576,281,104,121993,121712,1136,378,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,26,3631,121984,759,302,126374,125615,3631,1186,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,27,481,126336,1522,1121,128339,126817,481,3834,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,28,534,128256,625,269,129415,128790,534,1052,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,29,676,129408,549,324,130633,130084,676,1460,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,30,1150,130560,682,356,132392,131710,1150,1518,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,31,454,132352,515,217,133321,132806,454,778,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,32,3357,133248,773,368,137378,136605,3357,1363,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,33,1211,137344,5531,5114,144086,138555,1211,17703,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,34,453,144000,889,534,145342,144453,453,2035,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,35,685,145280,370,109,146335,145965,685,433,63,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,36,187,146176,7861,0,154224,146363,187,0,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,37,168,154112,939,726,155219,154280,168,2702,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,38,250,155008,7106,252,162364,155258,250,864,81,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,39,244,162176,219,0,162639,162420,244,0,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,40,148,162560,6946,290,169654,162708,148,1011,31,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,41,238,169472,209,0,169919,169710,238,0,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,42,232,169728,227,42,170187,169960,232,171,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,43,325,170112,6910,378,177347,170437,325,1161,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,44,251,177152,205,0,177608,177403,251,0,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,45,238,177408,7558,1131,185204,177646,238,4249,73,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,46,172,185088,205,0,185465,185260,172,0,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,47,159,185344,3641,389,189144,185503,159,1602,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,48,247,188928,3855,749,193030,189175,247,2813,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,49,164,192896,494,312,193554,193060,164,1287,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,50,331,193536,1252,92,195119,193867,331,334,0,2
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,51,231,194944,248,0,195423,195175,231,0,0,1
1788fcf5-a3e3-46db-9345-cdeacf0a4fa5,2,1,52,251,195200,788,0,196239,195451,251,0,2950,0
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,1,2661,7936,202,0,10799,10597,2661,0,72,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,2,3411,10752,407,146,14570,14163,3411,560,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,3,916,14464,470,283,15850,15380,916,1023,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,4,891,15744,298,90,16933,16635,891,296,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,5,3351,16896,359,40,20606,20247,3351,146,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,6,236,20480,595,110,21311,20716,236,447,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,7,787,21248,845,148,22880,22035,787,507,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,8,1242,22784,462,251,24488,24026,1242,900,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,9,1581,24448,961,578,26990,26029,1581,2161,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,10,908,26880,663,155,28451,27788,908,626,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,11,209,28288,296,47,28793,28497,209,187,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,12,1989,28672,862,248,31523,30661,1989,847,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,13,1565,31232,744,184,33541,32797,1565,674,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,14,317,33536,547,77,34400,33853,317,319,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,15,1786,34304,1038,625,37128,36090,1786,2417,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,16,2510,37120,772,515,40402,39630,2510,1941,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,17,2396,40320,369,209,43085,42716,2396,847,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,18,564,43008,925,356,44497,43572,564,1444,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,19,243,44288,756,216,45287,44531,243,911,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,20,742,45184,491,338,46417,45926,742,1332,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,21,526,46336,522,209,47384,46862,526,814,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,22,206,47232,252,38,47690,47438,206,155,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,23,289,47616,898,580,48803,47905,289,2242,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,24,4514,48768,1157,499,54439,53282,4514,1832,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,25,1214,54400,670,212,56284,55614,1214,743,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,26,2249,56192,531,136,58972,58441,2249,492,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,27,2330,58880,521,155,61731,61210,2330,531,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,28,1494,61696,1367,1037,64557,63190,1494,4154,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,29,1365,64512,365,75,66242,65877,1365,308,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,30,5003,66176,1133,734,72312,71179,5003,2688,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,31,1519,72192,644,437,74355,73711,1519,1313,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,32,1822,74240,777,521,76839,76062,1822,1847,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,33,1901,76800,730,299,79431,78701,1901,1120,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,34,578,79360,534,138,80472,79938,578,489,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,35,283,80384,1207,621,81874,80667,283,2639,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,36,2485,81792,812,547,85089,84277,2485,2134,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,37,1791,84992,893,453,87676,86783,1791,1859,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,38,2379,87552,662,413,90593,89931,2379,1605,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,39,2767,90496,496,179,93759,93263,2767,658,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,40,1449,93696,866,334,96011,95145,1449,1261,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,41,1010,96000,903,641,97913,97010,1010,2397,0,2
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,42,1664,97792,7525,2868,106981,99456,1664,9278,61,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,43,156,106880,564,74,107600,107036,156,297,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,44,442,107520,4391,212,112353,107962,442,948,93,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,45,152,112256,98,0,112506,112408,152,0,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,46,148,112384,1639,131,114171,112532,148,482,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,47,164,114048,1048,0,115260,114212,164,0,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,48,229,115072,457,0,115758,115301,229,0,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,49,215,115584,105,0,115904,115799,215,0,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,50,267,115840,248,137,116355,116107,267,549,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,51,169,116224,886,0,117279,116393,169,0,0,1
17a084cf-9432-43a8-b80b-8919b47feba3,3,1,52,199,117120,549,0,117868,117319,199,0,1732,0
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,1,2613,7936,197,0,10746,10549,2613,0,108,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,2,7622,10624,376,163,18622,18246,7622,526,55,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,3,4887,18560,582,240,24029,23447,4887,800,68,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,4,2238,23936,530,221,26704,26174,2238,731,58,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,5,6207,26624,1414,1210,34245,32831,6207,4669,74,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,6,5185,34176,543,200,39904,39361,5185,595,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,7,7368,39808,820,574,47996,47176,7368,2063,79,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,8,5617,47872,923,541,54412,53489,5617,1980,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,9,452,54400,472,229,55324,54852,452,886,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,10,8964,55296,1039,622,65299,64260,8964,2324,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,11,4098,65280,789,376,70167,69378,4098,1246,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,12,47591,70144,1454,1038,119189,117735,47591,3684,101,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,13,24036,119168,1180,840,144384,143204,24036,3152,143,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,14,247,144384,330,207,144961,144631,247,659,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,15,292,144896,1025,665,146213,145188,292,2505,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,16,2313,146176,1000,350,149489,148489,2313,1253,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,17,158,149376,1020,302,150554,149534,158,861,90,1
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,18,405,150528,372,265,151305,150933,405,985,0,1
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,19,1054,151296,358,70,152708,152350,1054,261,88,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,20,4264,152704,468,249,157436,156968,4264,959,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,21,520,157312,629,241,158461,157832,520,784,63,3
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,22,761,158336,736,438,159833,159097,761,1383,60,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,23,1303,159744,671,352,161718,161047,1303,1245,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,24,1985,161664,876,468,164525,163649,1985,1606,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,25,804,164480,793,426,166077,165284,804,1514,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,26,5376,166016,1613,1270,173005,171392,5376,4495,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,27,1366,172544,888,607,174798,173910,1366,2232,0,2
1b475704-43dc-4507-a2f9-d7efa55e7b9c,3,1,28,3764,174720,1612,1218,180096,178484,3764,4556,119,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,1,3053,7936,158,0,11147,10989,3053,0,71,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,2,1692,11136,210,23,13038,12828,1692,120,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,3,2341,12928,601,188,15870,15269,2341,756,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,4,3227,15744,615,294,19586,18971,3227,1062,107,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,5,10751,19584,418,200,30753,30335,10751,727,72,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,6,185,30592,214,13,30991,30777,185,39,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,7,1967,30976,203,9,33146,32943,1967,28,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,8,2250,33024,348,233,35622,35274,2250,837,98,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,9,5686,35584,722,407,41992,41270,5686,1523,145,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,10,6641,41984,629,434,49254,48625,6641,1448,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,11,4132,49152,460,363,53744,53284,4132,1411,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,12,5745,53632,3927,362,63304,59377,5745,1330,113,3
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,13,136,63232,281,113,63649,63368,136,398,112,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,14,10516,63616,1076,762,75208,74132,10516,2676,91,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,15,8518,75136,1011,673,84665,83654,8518,2470,78,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,16,4861,84608,936,503,90405,89469,4861,1879,75,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,17,469,90368,643,369,91480,90837,469,1280,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,18,246,91264,202,40,91712,91510,246,179,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,19,214,91520,1119,671,92853,91734,214,2305,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,20,390,92800,957,622,94147,93190,390,2332,97,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,21,3107,94080,568,184,97755,97187,3107,679,96,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,22,3348,97664,634,261,101646,101012,3348,1008,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,23,3732,101632,522,107,105886,105364,3732,416,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,24,887,105856,758,316,107501,106743,887,1263,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,25,2901,107392,758,486,111051,110293,2901,1873,102,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,26,3214,110976,812,658,115002,114190,3214,2343,127,3
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,27,3994,114944,320,180,119258,118938,3994,610,66,3
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,28,5255,119168,498,195,124921,124423,5255,761,72,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,29,6591,124800,1087,445,132478,131391,6591,1099,73,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,30,1397,132352,565,52,134314,133749,1397,215,79,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,31,17017,134272,791,361,152080,151289,17017,1286,107,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,32,7496,152064,631,315,160191,159560,7496,1084,0,3
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,33,2891,160128,936,268,163955,163019,2891,1015,60,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,34,903,163840,875,209,165618,164743,903,839,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,35,1093,165504,758,317,167355,166597,1093,1164,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,36,1798,167296,1186,349,170280,169094,1798,1297,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,37,1434,170240,1627,830,173301,171674,1434,2003,59,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,38,2474,173184,1374,662,177032,175658,2474,2153,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,39,3935,177024,1213,384,182172,180959,3935,1508,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,40,3041,182144,1303,717,186488,185185,3041,2237,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,41,1563,186368,1324,808,189255,187931,1563,2345,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,42,3602,189184,892,454,193678,192786,3602,1525,98,3
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,43,203,193664,642,454,194509,193867,203,1827,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,44,5293,194432,356,133,200081,199725,5293,582,69,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,45,14158,200064,724,370,214946,214222,14158,1535,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,46,4829,214912,247,92,219988,219741,4829,318,0,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,47,3720,219904,716,288,224340,223624,3720,1214,80,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,48,2688,224256,814,197,227758,226944,2688,775,97,2
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,49,1299,227712,514,198,229525,229011,1299,767,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,50,404,229504,8627,8301,238535,229908,404,25119,77,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,51,8035,230528,18834,0,257397,238563,8035,0,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,52,176,257280,159,40,257615,257456,176,159,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,53,155,257536,180,0,257871,257691,155,0,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,54,252,257664,172,80,258088,257916,252,283,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,55,194,257920,1548,0,259662,258114,194,0,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,56,247,259456,309,0,260012,259703,247,0,0,1
1bf60fa7-70cb-49e0-87a2-17d8a39320a6,3,1,57,200,259840,694,0,260734,260040,200,0,2340,0
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,1,3069,7936,207,0,11212,11005,3069,0,74,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,2,1452,11136,515,39,13103,12588,1452,170,91,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,3,1250,13056,514,151,14820,14306,1250,707,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,4,2503,14720,3615,245,20838,17223,2503,983,83,4
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,5,186,20736,698,149,21620,20922,186,558,106,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,6,387,21504,378,53,22269,21891,387,185,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,7,3012,21888,434,123,25334,24900,3012,514,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,8,1644,24832,912,291,27388,26476,1644,1150,107,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,9,366,27264,523,42,28153,27630,366,158,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,10,1790,28032,1103,399,30925,29822,1790,1647,97,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,11,1046,30848,357,216,32251,31894,1046,805,0,1
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,12,852,32128,513,97,33493,32980,852,389,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,13,1650,33408,912,312,35970,35058,1650,1081,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,14,676,35968,461,94,37105,36644,676,357,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,15,1028,36992,303,72,38323,38020,1028,286,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,16,8830,38272,594,163,47696,47102,8830,691,99,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,17,942,47616,443,59,49001,48558,942,194,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,18,891,48896,723,67,50510,49787,891,255,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,19,1824,50432,641,140,52897,52256,1824,584,67,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,20,245,52864,1031,158,54140,53109,245,727,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,21,1955,54016,815,416,56786,55971,1955,1763,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,22,2306,56704,1049,211,60059,59010,2306,773,133,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,23,308,60032,779,163,61119,60340,308,656,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,24,247,60928,487,69,61662,61175,247,326,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,25,1044,61568,522,116,63134,62612,1044,491,87,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,26,2546,63104,1329,502,66979,65650,2546,2086,103,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,27,1032,66944,1201,544,69177,67976,1032,2022,88,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,28,474,69120,787,224,70381,69594,474,799,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,29,1322,70272,494,101,72088,71594,1322,409,71,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,30,531,72064,430,136,73025,72595,531,589,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,31,1925,72960,617,374,75502,74885,1925,1570,84,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,32,595,75392,883,352,76870,75987,595,1457,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,33,208,76800,521,123,77529,77008,208,528,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,34,250,77312,928,446,78490,77562,250,1643,74,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,35,219,78464,644,45,79327,78683,219,181,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,36,759,79232,572,138,80563,79991,759,554,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,37,1005,80512,711,64,82228,81517,1005,216,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,38,2449,82176,514,267,85139,84625,2449,1006,0,3
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,39,230,85120,425,53,85775,85350,230,195,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,40,6936,85760,657,198,93353,92696,6936,727,78,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,41,863,93312,681,195,94856,94175,863,754,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,42,2308,94848,605,347,97761,97156,2308,1405,84,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,43,1644,97664,847,567,100155,99308,1644,2253,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,44,1041,100096,857,529,101994,101137,1041,2171,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,45,416,101888,697,282,103001,102304,416,1114,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,46,602,102912,1492,1063,105006,103514,602,4109,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,47,915,104960,615,137,106490,105875,915,554,108,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,48,3185,106368,758,152,110311,109553,3185,565,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,49,825,110208,910,184,111943,111033,825,612,90,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,50,1803,111872,951,395,114626,113675,1803,1580,62,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,51,1891,113792,504,117,116187,115683,1891,467,74,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,52,284,116096,444,90,116824,116380,284,334,0,1
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,53,426,116736,498,43,117660,117162,426,166,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,54,1613,117632,568,179,119813,119245,1613,765,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,55,577,119808,913,146,121298,120385,577,607,78,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,56,775,121216,16474,2291,138465,121991,775,9855,45,1
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,57,156,138368,346,103,138870,138524,156,421,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,58,616,138752,630,152,139998,139368,616,587,90,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,59,429,139904,377,0,140710,140333,429,0,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,60,750,140672,704,52,142126,141422,750,202,0,2
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,61,1251,142080,964,168,144295,143331,1251,756,58,1
1deec50d-0878-4863-bb81-61106e0e28a5,3,1,62,212,144128,547,0,144887,144340,212,0,0,1
